page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party
527351247377965,European Committee of the Regions,European Committee of the Regions,100,42,https://www.facebook.com/527351247377965,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=527351247377965&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
103004792660944,Longleaf Valley,These ads ran without a disclaimer,100,4,https://www.facebook.com/103004792660944,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103004792660944&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
428104614591483,Gemeentebelangen Purmerend,Gemeentebelangen Purmerend,100,10,https://www.facebook.com/428104614591483,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=428104614591483&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
210455475818306,Stadsbelang Utrecht,Stadsbelang Utrecht,100,4,https://www.facebook.com/210455475818306,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=210455475818306&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
271066026628662,Gemeente Albrandswaard,Gemeente Albrandswaard,100,2,https://www.facebook.com/271066026628662,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=271066026628662&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
106071838152724,CDA Opmeer,CDA Opmeer,100,2,https://www.facebook.com/106071838152724,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=106071838152724&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
103377668330393,Mirësi Për Botën,These ads ran without a disclaimer,100,5,https://www.facebook.com/103377668330393,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103377668330393&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
563054380447532,Rosmalens Belang,Rosmalens Belang,100,9,https://www.facebook.com/563054380447532,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=563054380447532&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
225044264301061,VVD Nijmegen,VVD Nijmegen,100,3,https://www.facebook.com/225044264301061,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=225044264301061&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD
1634172096688656,Duurzaam De Bilt,Duurzaam De Bilt,100,4,https://www.facebook.com/1634172096688656,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1634172096688656&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
500541859965401,BECO - Bernhezer Energie Coöperatie,om | nieuwe energie,100,1,https://www.facebook.com/500541859965401,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=500541859965401&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
323597857784791,Micha Nederland,Micha Nederland,100,1,https://www.facebook.com/323597857784791,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=323597857784791&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
92015903943,ChristenUnie Altena,ChristenUnie Altena,100,2,https://www.facebook.com/92015903943,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=92015903943&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
172569356129391,Gemeente Lelystad,Gemeente Lelystad,100,2,https://www.facebook.com/172569356129391,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=172569356129391&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
125163257350478,Daniël J. van den Berg,Stichting Ondersteuning Statenfractie JA21 Noord-Holland,100,2,https://www.facebook.com/125163257350478,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=125163257350478&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
346976678707744,Coöperatie ValleiEnergie,om | nieuwe energie,100,1,https://www.facebook.com/346976678707744,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=346976678707744&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
222104048265553,Deelstroom Delft,om | nieuwe energie,100,1,https://www.facebook.com/222104048265553,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=222104048265553&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
107079447416964,Lokalen Hoeksche Waard,Lokalen Hoeksche Waard,100,10,https://www.facebook.com/107079447416964,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=107079447416964&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
100200532855012,Pyrpose,These ads ran without a disclaimer,100,1,https://www.facebook.com/100200532855012,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100200532855012&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
130678557630320,Gabinete Wever-Croes,Gobierno di Aruba,100,5,https://www.facebook.com/130678557630320,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=130678557630320&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
749374135168834,Home-Start Amsterdam,Home-Start Amsterdam,100,2,https://www.facebook.com/749374135168834,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=749374135168834&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
107042108303694,Partij Sleutelstad Leiden,Politieke Vereniging PS (Partij Sleutelstad),100,8,https://www.facebook.com/107042108303694,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=107042108303694&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
528421427241283,Inwonersbelangen,Inwonersbelangen,100,2,https://www.facebook.com/528421427241283,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=528421427241283&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
279143762163386,Weert Energie,om | nieuwe energie,100,1,https://www.facebook.com/279143762163386,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=279143762163386&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
165914046762784,PvdA Limburg,PvdA Limburg,100,2,https://www.facebook.com/165914046762784,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=165914046762784&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
524253167643784,Leudal Energie,om | nieuwe energie,100,1,https://www.facebook.com/524253167643784,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=524253167643784&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
177361612952347,Opgewekt Rijssen,om | nieuwe energie,100,1,https://www.facebook.com/177361612952347,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=177361612952347&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
103887405732048,Leimuiden Duurzaam I om,om | nieuwe energie,100,1,https://www.facebook.com/103887405732048,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103887405732048&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
188153765252,GOGBOT,PLANETART,100,1,https://www.facebook.com/188153765252,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=188153765252&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
102643112351705,Modern Families,These ads ran without a disclaimer,100,4,https://www.facebook.com/102643112351705,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102643112351705&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
112387018624778,Henk Krol - BVNL,BVNL - Belang van Nederland,100,2,https://www.facebook.com/112387018624778,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=112387018624778&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
208032132579030,PvdA Groningen,PvdA Groningen,100,2,https://www.facebook.com/208032132579030,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=208032132579030&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdA
116265614899409,Sieta van Keimpema - BVNL,BVNL - Belang van Nederland,100,2,https://www.facebook.com/116265614899409,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=116265614899409&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
114239984509601,Christelijk Verbond Oldebroek - CVO,Christelijk Verbond Oldebroek (CVO),100,2,https://www.facebook.com/114239984509601,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=114239984509601&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
122589134531844,Partij voor de Dieren Den Haag,Partij voor de Dieren Den Haag,100,2,https://www.facebook.com/122589134531844,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=122589134531844&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,PvdD
105751229271592,B-News,These ads ran without a disclaimer,100,1,https://www.facebook.com/105751229271592,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105751229271592&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
948873491922663,Gemeente Culemborg,Gemeente Culemborg,100,28,https://www.facebook.com/948873491922663,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=948873491922663&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
109917342506318,Gemeente Wijdemeren,Gemeente Wijdemeren,100,1,https://www.facebook.com/109917342506318,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=109917342506318&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
237579686441644,BENG De Bilt,BENG De Bilt,100,2,https://www.facebook.com/237579686441644,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=237579686441644&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
517806454943781,CDA Hoogeveen,CDA Hoogeveen,100,3,https://www.facebook.com/517806454943781,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=517806454943781&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,CDA
138716512980750,Europa in Nederland,De Vertegenwoordiging van de Europese Commissie,100,2,https://www.facebook.com/138716512980750,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=138716512980750&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
120087784724637,Winq.nl,Winq.nl,100,1,https://www.facebook.com/120087784724637,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=120087784724637&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
113236179157718,Nieuwe Lansinger Stroom,om | nieuwe energie,100,1,https://www.facebook.com/113236179157718,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=113236179157718&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA
