page_id,page_name,disclaimer,amount_spent_eur,number_of_ads_in_library,fb_page,fbad_page,party,coder,other
101675885089320,Coöperatie Laatste Wil,Coöperatie Laatste Wil,185,2,https://www.facebook.com/101675885089320,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=101675885089320&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
103288542358350,Greenpeace Bonaire,Greenpeace Nederland,182,5,https://www.facebook.com/103288542358350,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103288542358350&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
132327223458422,Vakbond De Unie,Vakbond De Unie,182,2,https://www.facebook.com/132327223458422,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=132327223458422&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
380322462574047,Dit is ook mensenhandel,Sterk Huis,181,5,https://www.facebook.com/380322462574047,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=380322462574047&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
164165566951558,Brabants Dagblad,DPG Media,180,37,https://www.facebook.com/164165566951558,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=164165566951558&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
458631057562860,Gemeente Zeist,Gemeente Zeist,177,2,https://www.facebook.com/458631057562860,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=458631057562860&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
333939901218,Het Parool,DPG Media,173,33,https://www.facebook.com/333939901218,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=333939901218&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
197259153703330,Waterschap Rijn en IJssel,Waterschap Rijn en IJssel,165,2,https://www.facebook.com/197259153703330,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=197259153703330&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
430644476957226,VSO Nederland,VSO,163,3,https://www.facebook.com/430644476957226,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=430644476957226&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
152841728120488,Gemeente De Bilt,Gemeente De Bilt,162,6,https://www.facebook.com/152841728120488,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=152841728120488&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
234057736713747,Tubantia,DPG Media,162,46,https://www.facebook.com/234057736713747,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=234057736713747&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
321143681284995,Adb RADAR,Stichting RADAR,158,4,https://www.facebook.com/321143681284995,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=321143681284995&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
114553031908157,Stichting AAP,Stichting AAP,158,32,https://www.facebook.com/114553031908157,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=114553031908157&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Eva,
102137915688065,Voices for Women,Voices for Women,150,2,https://www.facebook.com/102137915688065,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102137915688065&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
2326697260991619,Kim van Sparrentak,GroenLinks,150,1,https://www.facebook.com/2326697260991619,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=2326697260991619&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,GroenLinks,Fabio,
620610964745269,Gemeente Houten,Gemeente Houten,150,4,https://www.facebook.com/620610964745269,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=620610964745269&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Gemeente
104949285613892,AardgasTabé,AardgasTabé,148,3,https://www.facebook.com/104949285613892,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=104949285613892&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,NGO
194274617259054,Reformatorisch Dagblad,Reformatorisch Dagblad,145,10,https://www.facebook.com/194274617259054,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=194274617259054&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Newspaper
106916392490601,Co nowego,These ads ran without a disclaimer,143,1,https://www.facebook.com/106916392490601,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=106916392490601&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
287380574636835,De Stentor,DPG Media,141,32,https://www.facebook.com/287380574636835,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=287380574636835&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
104235882750656,UP Party - United People's Party,UP Party - United People's Party,141,2,https://www.facebook.com/104235882750656,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=104235882750656&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,UPP,Fabio,Sint Maarten Party
102795058943786,Hart van Hoorn,Liberaal Hoorn,140,11,https://www.facebook.com/102795058943786,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=102795058943786&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
310846782368652,Nationaal Militair Museum,Nationaal Militair Museum,139,35,https://www.facebook.com/310846782368652,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=310846782368652&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
166746636764419,Gemeente Bloemendaal,Gemeente Bloemendaal,139,3,https://www.facebook.com/166746636764419,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=166746636764419&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Gemeente
120274484508161,Campagne Daily,BKB | Het Campagnebureau,135,3,https://www.facebook.com/120274484508161,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=120274484508161&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
104709215016732,JA21 Brabant,JA 21 Brabant,135,2,https://www.facebook.com/104709215016732,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=104709215016732&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Ja21,Fabio,
529757857120942,Rijswijkse VVD,Rijswijkse VVD,135,5,https://www.facebook.com/529757857120942,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=529757857120942&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Fabio,
568830633496369,SmartFarm NL,These ads ran without a disclaimer,133,1,https://www.facebook.com/568830633496369,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=568830633496369&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
100720453432485,PZC,DPG Media,132,31,https://www.facebook.com/100720453432485,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100720453432485&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Newspaper
147710335240518,Eindhovens Dagblad,DPG Media,132,27,https://www.facebook.com/147710335240518,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=147710335240518&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Newspaper
229810283742087,BN DeStem,DPG Media,132,31,https://www.facebook.com/229810283742087,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=229810283742087&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Newspaper
275725382472738,Gemeente Nijmegen,gemeente Nijmegen,130,2,https://www.facebook.com/275725382472738,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=275725382472738&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Gemeente
105927262236676,Later kater onlinecursus,Later kater onlinecursus,127,20,https://www.facebook.com/105927262236676,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=105927262236676&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
103220632108447,Minister Geoffrey Wever,Geoffrey Wever,123,12,https://www.facebook.com/103220632108447,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=103220632108447&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Aruba Minister?
336639406375829,Gemeente Diemen,Gemeente Diemen,120,3,https://www.facebook.com/336639406375829,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=336639406375829&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Gemeente
239072336114052,Gemeente Venlo,Gemeente Venlo,117,12,https://www.facebook.com/239072336114052,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=239072336114052&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Gemeente
317672531636087,1Twente Enschede,1Twente Enschede,113,4,https://www.facebook.com/317672531636087,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=317672531636087&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
1558103351147406,Gemeente Stein,Gemeente Stein,111,1,https://www.facebook.com/1558103351147406,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1558103351147406&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Gemeente
121104358610786,Kevin Eustatia-Palm,Kevin Eustatia-Palm,111,5,https://www.facebook.com/121104358610786,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=121104358610786&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
1.5307E+15,Gemeente Meierijstad,Gemeente Meierijstad,110,2,https://www.facebook.com/1530698000496450,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1530698000496450&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Gemeente
195305220898593,Amsterdamse Klas,Gemeente Amsterdam,109,2,https://www.facebook.com/195305220898593,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=195305220898593&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,Gemeente
167597420073347,VVD Helmond,VVD Helmond,108,4,https://www.facebook.com/167597420073347,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=167597420073347&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,VVD,Fabio,
1158737427670503,Volt Maastricht,Volt Nederland,104,1,https://www.facebook.com/1158737427670503,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=1158737427670503&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,Volt Nederland,Fabio,
100644738397837,Studenten voor Leiden,Studenten voor Leiden,100,1,https://www.facebook.com/100644738397837,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=NL&view_all_page_id=100644738397837&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=page&media_type=all,NA,Fabio,
